"state","city_key","city"
"NE","culbertson","Culbertson"
"NE","curtis","Curtis"
"NE","cushing","Cushing"
"NE","dakota city","Dakota City"
"NE","dalton","Dalton"
"NE","danbury","Danbury"
"NE","dannebrog","Dannebrog"
"NE","davenport","Davenport"
"NE","davey","Davey"
"NE","david city","David City"
"NE","dawson","Dawson"
"NE","daykin","Daykin"
"NE","de witt","De Witt"
"NE","decatur","Decatur"
"NE","denton","Denton"
"NE","deshler","Deshler"
"NE","deweese","Deweese"
"NE","diller","Diller"
"NE","dix","Dix"
"NE","dixon","Dixon"
"NE","dodge","Dodge"
"NE","doniphan","Doniphan"
"NE","dorchester","Dorchester"
"NE","douglas","Douglas"
"NE","du bois","Du Bois"
"NE","dunbar","Dunbar"
"NE","duncan","Duncan"
"NE","dunning","Dunning"
"NE","dwight","Dwight"
"NE","eagle","Eagle"
"NE","eddyville","Eddyville"
"NE","edgar","Edgar"
"NE","edison","Edison"
"NE","elba","Elba"
"NE","elgin","Elgin"
"NE","elk creek","Elk Creek"
"NE","elm creek","Elm Creek"
"NE","elmwood","Elmwood"
"NE","elsie","Elsie"
"NE","elwood","Elwood"
"NE","elyria","Elyria"
"NE","emerald","Emerald"
"NE","emerson","Emerson"
"NE","emmet","Emmet"
"NE","enders","Enders"
"NE","endicott","Endicott"
"NE","ericson","Ericson"
"NE","eustis","Eustis"
"NE","ewing","Ewing"
"NE","exeter","Exeter"
"NE","fairbury","Fairbury"
"NE","fairfield","Fairfield"
"NE","fairmont","Fairmont"
"NE","falls city","Falls City"
"NE","farnam","Farnam"
"NE","farwell","Farwell"
"NE","filley","Filley"
"NE","firth","Firth"
"NE","fontanelle","Fontanelle"
"NE","fordyce","Fordyce"
"NE","fort calhoun","Fort Calhoun"
"NE","foster","Foster"
"NE","franklin","Franklin"
"NE","fremont","Fremont"
"NE","friend","Friend"
"NE","fullerton","Fullerton"
"NE","funk","Funk"
"NE","gandy","Gandy"
"NE","garland","Garland"
"NE","garrison","Garrison"
"NE","geneva","Geneva"
"NE","genoa","Genoa"
"NE","gering","Gering"
"NE","gibbon","Gibbon"
"NE","gilead","Gilead"
"NE","giltner","Giltner"
"NE","glenvil","Glenvil"
"NE","glenwood","Glenwood"
"NE","goehner","Goehner"
"NE","gordon","Gordon"
"NE","gothenburg","Gothenburg"
"NE","grafton","Grafton"
"NE","grand island","Grand Island"
"NE","grant","Grant"
"NE","greeley center","Greeley Center"
"NE","greenwood","Greenwood"
"NE","gresham","Gresham"
"NE","gretna","Gretna"
"NE","gross","Gross"
"NE","guide rock","Guide Rock"
"NE","gurley","Gurley"
"NE","hadar","Hadar"
"NE","haigler","Haigler"
"NE","hallam","Hallam"
"NE","halsey","Halsey"
"NE","hamlet","Hamlet"
"NE","hampton","Hampton"
"NE","harbine","Harbine"
"NE","hardy","Hardy"
"NE","harrisburg","Harrisburg"
"NE","harrison","Harrison"
"NE","hartington","Hartington"
"NE","harvard","Harvard"
"NE","hastings","Hastings"
"NE","hay springs","Hay Springs"
"NE","hayes center","Hayes Center"
"NE","hazard","Hazard"
"NE","heartwell","Heartwell"
"NE","hebron","Hebron"
"NE","hemingford","Hemingford"
"NE","henderson","Henderson"
"NE","hendley","Hendley"
"NE","henry","Henry"
"NE","herman","Herman"
"NE","hershey","Hershey"
"NE","hickman","Hickman"
"NE","hildreth","Hildreth"
"NE","holbrook","Holbrook"
"NE","holdrege","Holdrege"
"NE","holmesville","Holmesville"
"NE","holstein","Holstein"
"NE","homer","Homer"
"NE","hooper","Hooper"
"NE","hordville","Hordville"
"NE","hoskins","Hoskins"
"NE","howard city (boelus)","Howard City (Boelus)"
"NE","howells","Howells"
"NE","hubbard","Hubbard"
"NE","hubbell","Hubbell"
"NE","humboldt","Humboldt"
"NE","humphrey","Humphrey"
"NE","huntley","Huntley"
"NE","hyannis","Hyannis"
"NE","imperial","Imperial"
"NE","inavale","Inavale"
"NE","indianola","Indianola"
"NE","inglewood","Inglewood"
"NE","inland","Inland"
"NE","inman","Inman"
"NE","ithaca","Ithaca"
"NE","jackson","Jackson"
"NE","jansen","Jansen"
"NE","johnson","Johnson"
"NE","johnstown","Johnstown"
"NE","julian","Julian"
"NE","juniata","Juniata"
"NE","kearney","Kearney"
"NE","kenesaw","Kenesaw"
"NE","kennard","Kennard"
"NE","keystone","Keystone"
"NE","kilgore","Kilgore"
"NE","kimball","Kimball"
"NE","king lake","King Lake"
"NE","kramer","Kramer"
"NE","la platte","La Platte"
"NE","la vista","La Vista"
"NE","lake waconda","Lake Waconda"
"NE","lakeview","Lakeview"
"NE","lamar","Lamar"
"NE","laurel","Laurel"
"NE","lawrence","Lawrence"
"NE","lebanon","Lebanon"
"NE","leigh","Leigh"
"NE","lemoyne","Lemoyne"
"NE","leshara","Leshara"
"NE","lewellen","Lewellen"
"NE","lewiston","Lewiston"
"NE","lexington","Lexington"
"NE","liberty","Liberty"
"NE","lincoln","Lincoln"
"NE","lindsay","Lindsay"
"NE","lindy","Lindy"
"NE","linoma beach","Linoma Beach"
"NE","linwood","Linwood"
"NE","lisco","Lisco"
"NE","litchfield","Litchfield"
"NE","lodgepole","Lodgepole"
"NE","long pine","Long Pine"
"NE","loomis","Loomis"
"NE","lorenzo","Lorenzo"
"NE","loretto","Loretto"
"NE","lorton","Lorton"
"NE","louisville","Louisville"
"NE","loup city","Loup City"
"NE","lushton","Lushton"
"NE","lyman","Lyman"
"NE","lynch","Lynch"
"NE","lyons","Lyons"
"NE","macy","Macy"
"NE","madison","Madison"
"NE","madrid","Madrid"
"NE","magnet","Magnet"
"NE","malcolm","Malcolm"
"NE","malmo","Malmo"
"NE","manley","Manley"
"NE","marquette","Marquette"
"NE","martell","Martell"
"NE","martin","Martin"
"NE","martinsburg","Martinsburg"
"NE","maskell","Maskell"
"NE","mason city","Mason City"
"NE","max","Max"
"NE","maxwell","Maxwell"
"NE","maywood","Maywood"
"NE","mccook","McCook"
"NE","mccool junction","McCool Junction"
"NE","mcgrew","McGrew"
"NE","mclean","McLean"
"NE","mead","Mead"
"NE","meadow grove","Meadow Grove"
"NE","melbeta","Melbeta"
"NE","melia","Melia"
"NE","memphis","Memphis"
"NE","merna","Merna"
"NE","merriman","Merriman"
"NE","milford","Milford"
"NE","miller","Miller"
"NE","milligan","Milligan"
"NE","minatare","Minatare"
"NE","minden","Minden"
"NE","mitchell","Mitchell"
"NE","monowi","Monowi"
"NE","monroe","Monroe"
"NE","moorefield","Moorefield"
"NE","morrill","Morrill"
"NE","morse bluff","Morse Bluff"
"NE","mullen","Mullen"
"NE","murdock","Murdock"
"NE","murray","Murray"
"NE","naper","Naper"
"NE","naponee","Naponee"
"NE","nebraska city","Nebraska City"
"NE","nehawka","Nehawka"
"NE","neligh","Neligh"
"NE","nelson","Nelson"
"NE","nemaha","Nemaha"
"NE","nenzel","Nenzel"
"NE","newcastle","Newcastle"
"NE","newman grove","Newman Grove"
"NE","newport","Newport"
"NE","nickerson","Nickerson"
"NE","niobrara","Niobrara"
"NE","nora","Nora"
"NE","norfolk","Norfolk"
"NE","norman","Norman"
"NE","north bend","North Bend"
"NE","north loup","North Loup"
"NE","north platte","North Platte"
"NE","oak","Oak"
"NE","oakdale","Oakdale"
"NE","oakland","Oakland"
"NE","obert","Obert"
"NE","oconto","Oconto"
"NE","octavia","Octavia"
"NE","odell","Odell"
"NE","odessa","Odessa"
"NE","offutt afb","Offutt AFB"
"NE","ogallala","Ogallala"
"NE","ohiowa","Ohiowa"
"NE","omaha","Omaha"
"NE","o'neill","O'Neill"
"NE","ong","Ong"
"NE","orchard","Orchard"
"NE","ord","Ord"
"NE","orleans","Orleans"
"NE","osceola","Osceola"
"NE","oshkosh","Oshkosh"
"NE","osmond","Osmond"
"NE","otoe","Otoe"
"NE","overland","Overland"
"NE","overton","Overton"
"NE","oxford","Oxford"
"NE","page","Page"
"NE","palisade","Palisade"
"NE","palmer","Palmer"
"NE","palmyra","Palmyra"
"NE","panama","Panama"
"NE","papillion","Papillion"
"NE","parks","Parks"
"NE","pawnee city","Pawnee City"
"NE","paxton","Paxton"
"NE","pender","Pender"
"NE","peru","Peru"
"NE","petersburg","Petersburg"
"NE","phillips","Phillips"
"NE","pickrell","Pickrell"
"NE","pierce","Pierce"
"NE","pilger","Pilger"
"NE","plainview","Plainview"
"NE","platte center","Platte Center"
"NE","plattsmouth","Plattsmouth"
"NE","pleasant dale","Pleasant Dale"
"NE","pleasanton","Pleasanton"
"NE","plymouth","Plymouth"
"NE","polk","Polk"
"NE","ponca","Ponca"
"NE","poole","Poole"
"NE","potter","Potter"
"NE","prague","Prague"
"NE","prairie home","Prairie Home"
"NE","preston","Preston"
"NE","primrose","Primrose"
"NE","princeton","Princeton"
"NE","prosser","Prosser"
"NE","raeville","Raeville"
"NE","ragan","Ragan"
"NE","ralston","Ralston"
"NE","randolph","Randolph"
"NE","ravenna","Ravenna"
"NE","raymond","Raymond"
"NE","red cloud","Red Cloud"
"NE","republican city","Republican City"
"NE","reynolds","Reynolds"
"NE","richfield","Richfield"
"NE","richland","Richland"
"NE","rising city","Rising City"
"NE","riverdale","Riverdale"
"NE","riverton","Riverton"
"NE","roca","Roca"
"NE","rockville","Rockville"
"NE","rogers","Rogers"
"NE","rosalie","Rosalie"
"NE","roscoe","Roscoe"
"NE","roseland","Roseland"
"NE","royal","Royal"
"NE","rulo","Rulo"
"NE","rushville","Rushville"
"NE","ruskin","Ruskin"
"NE","salem","Salem"
"NE","santee","Santee"
"NE","sarben","Sarben"
"NE","sargent","Sargent"
"NE","saronville","Saronville"
"NE","schuyler","Schuyler"
"NE","scotia","Scotia"
"NE","scottsbluff","Scottsbluff"
"NE","scribner","Scribner"
"NE","seneca","Seneca"
"NE","seward","Seward"
"NE","shelby","Shelby"
"NE","shelton","Shelton"
"NE","shickley","Shickley"
"NE","sholes","Sholes"
"NE","shubert","Shubert"
"NE","sidney","Sidney"
"NE","silver creek","Silver Creek"
"NE","smithfield","Smithfield"
"NE","snyder","Snyder"
"NE","south bend","South Bend"
"NE","south sioux city","South Sioux City"
"NE","spalding","Spalding"
"NE","spencer","Spencer"
"NE","sprague","Sprague"
"NE","springfield","Springfield"
"NE","springview","Springview"
"NE","st. edward","St. Edward"
"NE","st. helena","St. Helena"
"NE","st. libory","St. Libory"
"NE","st. paul","St. Paul"
"NE","stamford","Stamford"
"NE","stanton","Stanton"
"NE","staplehurst","Staplehurst"
"NE","stapleton","Stapleton"
"NE","steele city","Steele City"
"NE","steinauer","Steinauer"
"NE","stella","Stella"
"NE","sterling","Sterling"
"NE","stockham","Stockham"
"NE","stockville","Stockville"
"NE","strang","Strang"
"NE","stratton","Stratton"
"NE","stromsburg","Stromsburg"
"NE","stuart","Stuart"
"NE","sumner","Sumner"
"NE","sunol","Sunol"
"NE","superior","Superior"
"NE","surprise","Surprise"
"NE","sutherland","Sutherland"
"NE","sutton","Sutton"
"NE","swanton","Swanton"
"NE","syracuse","Syracuse"
"NE","table rock","Table Rock"
"NE","talmage","Talmage"
"NE","tamora","Tamora"
"NE","tarnov","Tarnov"
"NE","taylor","Taylor"
"NE","tecumseh","Tecumseh"
"NE","tekamah","Tekamah"
"NE","terrytown","Terrytown"
"NE","thayer","Thayer"
"NE","thedford","Thedford"
"NE","thurston","Thurston"
"NE","tilden","Tilden"
"NE","tobias","Tobias"
"NE","trenton","Trenton"
"NE","trumbull","Trumbull"
"NE","tryon","Tryon"
"NE","uehling","Uehling"
"NE","ulysses","Ulysses"
"NE","unadilla","Unadilla"
"NE","union","Union"
"NE","upland","Upland"
"NE","utica","Utica"
"NE","valentine","Valentine"
"NE","valley","Valley"
"NE","valparaiso","Valparaiso"
"NE","venango","Venango"
"NE","venice","Venice"
"NE","verdel","Verdel"
"NE","verdigre","Verdigre"
"NE","verdon","Verdon"
"NE","virginia","Virginia"
"NE","waco","Waco"
"NE","wahoo","Wahoo"
"NE","wakefield","Wakefield"
"NE","wallace","Wallace"
"NE","walthill","Walthill"
"NE","walton","Walton"
"NE","wann","Wann"
"NE","washington","Washington"
"NE","waterbury","Waterbury"
"NE","waterloo","Waterloo"
"NE","wauneta","Wauneta"
"NE","wausa","Wausa"
"NE","waverly","Waverly"
"NE","wayne","Wayne"
"NE","weeping water","Weeping Water"
"NE","wellfleet","Wellfleet"
"NE","west point","West Point"
"NE","western","Western"
"NE","westerville","Westerville"
"NE","weston","Weston"
"NE","white clay","White Clay"
"NE","whitney","Whitney"
"NE","wilber","Wilber"
"NE","wilcox","Wilcox"
"NE","willow island","Willow Island"
"NE","wilsonville","Wilsonville"
"NE","winnebago","Winnebago"
"NE","winnetoon","Winnetoon"
"NE","winside","Winside"
"NE","winslow","Winslow"
"NE","wisner","Wisner"
"NE","wolbach","Wolbach"
"NE","wood lake","Wood Lake"
"NE","wood river","Wood River"
"NE","woodland hills","Woodland Hills"
"NE","woodland park","Woodland Park"
"NE","wymore","Wymore"
"NE","wynot","Wynot"
"NE","yankee hill","Yankee Hill"
"NE","york","York"
"NE","yutan","Yutan"
"NH","alton","Alton"
"NH","amherst","Amherst"
"NH","antrim","Antrim"
"NH","ashland","Ashland"
"NH","bartlett","Bartlett"
"NH","belmont","Belmont"
"NH","bennington","Bennington"
"NH","berlin","Berlin"
"NH","bethlehem","Bethlehem"
"NH","blodgett landing","Blodgett Landing"
"NH","bradford","Bradford"
"NH","bristol","Bristol"
"NH","canaan","Canaan"
"NH","center ossipee","Center Ossipee"
"NH","center sandwich","Center Sandwich"
"NH","charlestown","Charlestown"
"NH","claremont","Claremont"
"NH","colebrook","Colebrook"
"NH","concord","Concord"
"NH","contoocook","Contoocook"
"NH","conway","Conway"
"NH","derry","Derry"
"NH","dover","Dover"
"NH","durham","Durham"
"NH","east merrimack","East Merrimack"
"NH","enfield","Enfield"
"NH","epping","Epping"
"NH","exeter","Exeter"
"NH","farmington","Farmington"
"NH","francestown","Francestown"
"NH","franklin","Franklin"
"NH","goffstown","Goffstown"
"NH","gorham","Gorham"
"NH","greenville","Greenville"
"NH","groveton","Groveton"
"NH","hampton","Hampton"
"NH","hampton beach","Hampton Beach"
"NH","hancock","Hancock"
"NH","hanover","Hanover"
"NH","henniker","Henniker"
"NH","hillsborough","Hillsborough"
"NH","hinsdale","Hinsdale"
"NH","hooksett","Hooksett"
"NH","hudson","Hudson"
"NH","jaffrey","Jaffrey"
"NH","keene","Keene"
"NH","klondike corner","Klondike Corner"
"NH","laconia","Laconia"
"NH","lancaster","Lancaster"
"NH","lebanon","Lebanon"
"NH","lincoln","Lincoln"
"NH","lisbon","Lisbon"
"NH","littleton","Littleton"
"NH","londonderry","Londonderry"
"NH","loudon","Loudon"
"NH","manchester","Manchester"
"NH","marlborough","Marlborough"
"NH","melvin village","Melvin Village"
"NH","meredith","Meredith"
"NH","milford","Milford"
"NH","milton","Milton"
"NH","milton mills","Milton Mills"
"NH","mountain lakes","Mountain Lakes"
"NH","nashua","Nashua"
"NH","new boston","New Boston"
"NH","new hampton","New Hampton"
"NH","new london","New London"
"NH","newfields","Newfields"
"NH","newmarket","Newmarket"
"NH","newport","Newport"
"NH","north conway","North Conway"
"NH","north haverhill","North Haverhill"
"NH","north walpole","North Walpole"
"NH","north woodstock","North Woodstock"
"NH","peterborough","Peterborough"
"NH","pinardville","Pinardville"
"NH","pittsfield","Pittsfield"
"NH","plainfield","Plainfield"
"NH","plymouth","Plymouth"
"NH","portsmouth","Portsmouth"
"NH","raymond","Raymond"
"NH","rochester","Rochester"
"NH","sanbornville","Sanbornville"
"NH","seabrook beach","Seabrook Beach"
"NH","somersworth","Somersworth"
"NH","south hooksett","South Hooksett"
"NH","suissevale","Suissevale"
"NH","suncook","Suncook"
"NH","tilton northfield","Tilton Northfield"
"NH","troy","Troy"
"NH","union","Union"
"NH","walpole","Walpole"
"NH","warner","Warner"
"NH","west stewartstown","West Stewartstown"
"NH","west swanzey","West Swanzey"
"NH","whitefield","Whitefield"
"NH","wilton","Wilton"
"NH","winchester","Winchester"
"NH","wolfeboro","Wolfeboro"
"NH","woodsville","Woodsville"
"NJ","absecon","Absecon"
"NJ","absecon highlands","Absecon Highlands"
"NJ","allamuchy","Allamuchy"
"NJ","allendale","Allendale"
"NJ","allenhurst","Allenhurst"
"NJ","allentown","Allentown"
"NJ","allenwood","Allenwood"
"NJ","alloway","Alloway"
"NJ","alpha","Alpha"
"NJ","alpine","Alpine"
"NJ","ampere north","Ampere North"
"NJ","anderson","Anderson"
"NJ","andover","Andover"
"NJ","annandale","Annandale"
"NJ","arrowhead lake","Arrowhead Lake"
"NJ","asbury","Asbury"
"NJ","asbury park","Asbury Park"
"NJ","ashland","Ashland"
"NJ","atco","Atco"
"NJ","atlantic city","Atlantic City"
"NJ","atlantic highlands","Atlantic Highlands"
"NJ","auburn","Auburn"
"NJ","audubon","Audubon"
"NJ","audubon park","Audubon Park"
"NJ","avalon","Avalon"
"NJ","avenel","Avenel"
"NJ","avon-by-the-sea","Avon-by-the-Sea"
"NJ","barclay","Barclay"
"NJ","bargaintown","Bargaintown"
"NJ","barnegat","Barnegat"
"NJ","barnegat light","Barnegat Light"
"NJ","barrington","Barrington"
"NJ","basking ridge","Basking Ridge"
"NJ","bay head","Bay Head"
"NJ","bayonne","Bayonne"
"NJ","beach haven","Beach Haven"
"NJ","beach haven west","Beach Haven West"
"NJ","beachwood","Beachwood"
"NJ","beattystown","Beattystown"
"NJ","beckett","Beckett"
"NJ","bedminster","Bedminster"
"NJ","beesleys point","Beesleys Point"
"NJ","belford","Belford"
"NJ","belle mead","Belle Mead"
"NJ","belleplain","Belleplain"
"NJ","bellmawr","Bellmawr"
"NJ","belmar","Belmar"
"NJ","belvidere","Belvidere"
"NJ","bergenfield","Bergenfield"
"NJ","berlin","Berlin"
"NJ","bernardsville","Bernardsville"
"NJ","beverly","Beverly"
"NJ","blackwells mills","Blackwells Mills"
"NJ","blackwood","Blackwood"
"NJ","blairstown","Blairstown"
"NJ","blawenburg","Blawenburg"
"NJ","bloomingdale","Bloomingdale"
"NJ","bloomsbury","Bloomsbury"
"NJ","bogota","Bogota"
"NJ","boonton","Boonton"
"NJ","bordentown","Bordentown"
"NJ","bound brook","Bound Brook"
"NJ","bradley beach","Bradley Beach"
"NJ","bradley gardens","Bradley Gardens"
"NJ","brainards","Brainards"
"NJ","branchville","Branchville"
"NJ","brass castle","Brass Castle"
"NJ","bridgeport","Bridgeport"
"NJ","bridgeton","Bridgeton"
"NJ","bridgeville","Bridgeville"
"NJ","bridgewater center","Bridgewater Center"
"NJ","brielle","Brielle"
"NJ","brigantine","Brigantine"
"NJ","broadway","Broadway"
"NJ","brookdale","Brookdale"
"NJ","brookfield","Brookfield"
"NJ","brooklawn","Brooklawn"
"NJ","brookside","Brookside"
"NJ","browns mills","Browns Mills"
"NJ","brownville","Brownville"
"NJ","budd lake","Budd Lake"
"NJ","buena","Buena"
"NJ","burleigh","Burleigh"
"NJ","burlington","Burlington"
"NJ","butler","Butler"
"NJ","buttzville","Buttzville"
"NJ","byram center","Byram Center"
"NJ","caldwell","Caldwell"
"NJ","califon","Califon"
"NJ","camden","Camden"
"NJ","cape may","Cape May"
"NJ","cape may court house","Cape May Court House"
"NJ","cape may point","Cape May Point"
"NJ","carlls corner","Carlls Corner"
"NJ","carlstadt","Carlstadt"
"NJ","carneys point","Carneys Point"
"NJ","carteret","Carteret"
"NJ","cedar glen lakes","Cedar Glen Lakes"
"NJ","cedar glen west","Cedar Glen West"
"NJ","cedar knolls","Cedar Knolls"
"NJ","cedarville","Cedarville"
"NJ","centre grove","Centre Grove"
"NJ","chatham","Chatham"
"NJ","cherry hill mall","Cherry Hill Mall"
"NJ","chesilhurst","Chesilhurst"
"NJ","chester","Chester"
"NJ","clayton","Clayton"
"NJ","clearbrook","Clearbrook"
"NJ","clementon","Clementon"
"NJ","cliffside park","Cliffside Park"
"NJ","cliffwood beach","Cliffwood Beach"
"NJ","clifton","Clifton"
"NJ","clinton","Clinton"
"NJ","closter","Closter"
"NJ","clyde","Clyde"
"NJ","collings lakes","Collings Lakes"
"NJ","collingswood","Collingswood"
"NJ","cologne","Cologne"
"NJ","colonia","Colonia"
"NJ","columbia","Columbia"
"NJ","concordia","Concordia"
"NJ","connecticut farms","Connecticut Farms"
"NJ","cookstown","Cookstown"
"NJ","corbin city","Corbin City"
"NJ","country lake estates","Country Lake Estates"
"NJ","cranbury","Cranbury"
"NJ","crandon lakes","Crandon Lakes"
"NJ","cranford","Cranford"
"NJ","cream ridge","Cream Ridge"
"NJ","cresskill","Cresskill"
"NJ","crestwood village","Crestwood Village"
"NJ","crosswicks","Crosswicks"
"NJ","cumberland-hesstown","Cumberland-Hesstown"
"NJ","dayton","Dayton"
"NJ","deal","Deal"
"NJ","deans","Deans"
"NJ","deerfield street","Deerfield Street"
"NJ","delaware","Delaware"
"NJ","delaware park","Delaware Park"
"NJ","delmont","Delmont"
"NJ","demarest","Demarest"
"NJ","dennisville","Dennisville"
"NJ","diamond beach","Diamond Beach"
"NJ","dividing creek","Dividing Creek"
"NJ","dorchester","Dorchester"
"NJ","dorothy","Dorothy"
"NJ","dover","Dover"
"NJ","dover beaches north","Dover Beaches North"
"NJ","dover beaches south","Dover Beaches South"
"NJ","dumont","Dumont"
"NJ","dunellen","Dunellen"
"NJ","dutch neck","Dutch Neck"
"NJ","east franklin","East Franklin"
"NJ","east freehold","East Freehold"
"NJ","east millstone","East Millstone"
"NJ","east newark","East Newark"
"NJ","east orange","East Orange"
"NJ","east rocky hill","East Rocky Hill"
"NJ","east rutherford","East Rutherford"
"NJ","east vineland","East Vineland"
"NJ","eatontown","Eatontown"
